Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Josh Green,SG,22,DAL,60,21,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,0.626,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,12812.0,Josh Green,DAL,22.0,200.66,90.7184,Arizona,Australia,2020,1,18,60.0,9.1,3.0,1.7,2.5,0.037,0.087,0.14,0.645,0.096,2022-23
AJ Griffin,SF,19,ATL,72,12,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,12590.0,AJ Griffin,ATL,19.0,198.12,99.79024,Duke,USA,2022,1,16,72.0,8.9,2.1,1.0,1.5,0.026,0.08,0.174,0.5770000000000001,0.07,2022-23
Blake Griffin,C,33,BOS,41,16,13.9,1.5,3.2,0.485,0.6,1.6,0.348,1.0,1.6,0.625,0.573,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1,12574.0,Blake Griffin,BOS,34.0,205.74,113.398,Oklahoma,USA,2009,1,1,41.0,4.1,3.8,1.5,9.9,0.079,0.195,0.125,0.59,0.142,2022-23
Quentin Grimes,SG,22,NYK,71,66,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,12305.0,Quentin Grimes,NYK,23.0,195.58,95.25432,Houston,USA,2021,1,25,71.0,11.3,3.2,2.1,4.4,0.022,0.085,0.142,0.619,0.096,2022-23
Rui Hachimura,PF,24,TOT,63,9,23.3,4.5,9.3,0.486,0.8,2.5,0.319,3.7,6.7,0.55,0.53,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,1.1,11.2,12331.0,Rui Hachimura,LAL,25.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,63.0,11.2,4.5,0.9,-1.2,0.036,0.141,0.1939999999999999,0.556,0.06,2022-23
Rui Hachimura,PF,24,WAS,30,0,24.3,5.3,10.8,0.488,1.0,3.0,0.337,4.3,7.8,0.545,0.534,1.5,1.9,0.759,0.6,3.6,4.3,1.2,0.4,0.4,1.2,1.3,13.0,12331.0,Rui Hachimura,LAL,25.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,63.0,11.2,4.5,0.9,-1.2,0.036,0.141,0.1939999999999999,0.556,0.06,2022-23
Rui Hachimura,PF,24,LAL,33,9,22.4,3.8,7.9,0.485,0.6,2.2,0.296,3.2,5.7,0.556,0.525,1.3,1.8,0.721,1.0,3.7,4.7,0.7,0.2,0.4,0.5,1.0,9.6,12331.0,Rui Hachimura,LAL,25.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,63.0,11.2,4.5,0.9,-1.2,0.036,0.141,0.1939999999999999,0.556,0.06,2022-23
Tyrese Haliburton,PG,22,IND,56,56,33.6,7.4,15.0,0.49,2.9,7.2,0.4,4.5,7.8,0.572,0.586,3.1,3.6,0.871,0.6,3.1,3.7,10.4,1.6,0.4,2.5,1.2,20.7,12395.0,Tyrese Haliburton,IND,23.0,195.58,83.91452,Iowa State,USA,2020,1,12,56.0,20.7,3.7,10.4,-1.0,0.018,0.092,0.238,0.624,0.457,2022-23
Jordan Hall,SF,21,SAS,9,0,9.2,1.0,3.1,0.321,0.3,1.7,0.2,0.7,1.4,0.462,0.375,0.8,1.0,0.778,0.3,1.0,1.3,1.2,0.1,0.0,0.8,0.7,3.1,12804.0,Jordan Hall,SAS,21.0,200.66,97.52228,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,9.0,3.1,1.3,1.2,-13.1,0.033,0.129,0.1969999999999999,0.4379999999999999,0.22,2022-23
R.J. Hampton,PG,21,TOT,47,3,16.0,2.2,5.0,0.43,0.9,2.5,0.353,1.3,2.6,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4,12311.0,R.J. Hampton,DET,22.0,193.04,79.3786,None,USA,2020,1,24,47.0,6.4,1.9,1.1,-8.7,0.024,0.093,0.175,0.5579999999999999,0.11,2022-23
R.J. Hampton,PG,21,ORL,26,0,13.9,1.9,4.4,0.439,0.7,2.0,0.34,1.2,2.3,0.525,0.518,1.2,1.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7,12311.0,R.J. Hampton,DET,22.0,193.04,79.3786,None,USA,2020,1,24,47.0,6.4,1.9,1.1,-8.7,0.024,0.093,0.175,0.5579999999999999,0.11,2022-23
R.J. Hampton,PG,21,DET,21,3,18.5,2.5,5.9,0.423,1.1,3.0,0.365,1.4,2.9,0.483,0.516,1.2,1.9,0.667,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,7.3,12311.0,R.J. Hampton,DET,22.0,193.04,79.3786,None,USA,2020,1,24,47.0,6.4,1.9,1.1,-8.7,0.024,0.093,0.175,0.5579999999999999,0.11,2022-23
Tim Hardaway Jr.,SG,30,DAL,71,45,30.3,4.8,11.9,0.401,3.0,7.7,0.385,1.8,4.2,0.431,0.527,1.8,2.3,0.77,0.3,3.2,3.5,1.8,0.7,0.2,0.8,1.7,14.4,12456.0,Tim Hardaway Jr.,DAL,31.0,195.58,92.98636,Michigan,USA,2013,1,24,71.0,14.4,3.5,1.8,3.4,0.01,0.108,0.201,0.5539999999999999,0.088,2022-23
James Harden,PG,33,PHI,58,58,36.8,6.4,14.5,0.441,2.8,7.2,0.385,3.6,7.3,0.495,0.536,5.4,6.2,0.867,0.7,5.4,6.1,10.7,1.2,0.5,3.4,1.9,21.0,12760.0,James Harden,PHI,33.0,195.58,99.79024,Arizona State,USA,2009,1,3,58.0,21.0,6.1,10.7,6.1,0.021,0.151,0.247,0.607,0.439,2022-23
Jaden Hardy,SG,20,DAL,48,5,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.7,0.469,0.533,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,12787.0,Jaden Hardy,DAL,20.0,190.5,89.811216,None,USA,2022,2,37,48.0,8.8,1.9,1.4,-3.1,0.015,0.106,0.248,0.5710000000000001,0.147,2022-23
Ron Harper Jr.,SF,22,TOR,9,0,5.3,0.9,1.8,0.5,0.3,1.0,0.333,0.6,0.8,0.714,0.594,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2,12335.0,Ron Harper Jr.,TOR,23.0,195.58,111.13004,Rutgers,USA,Undrafted,Undrafted,Undrafted,9.0,2.2,0.8,0.4,21.8,0.054,0.093,0.136,0.608,0.108,2022-23
Montrezl Harrell,C,29,PHI,57,7,11.9,2.2,3.7,0.598,0.0,0.1,0.0,2.2,3.6,0.616,0.598,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,5.6,12344.0,Montrezl Harrell,PHI,29.0,200.66,108.86208,Louisville,USA,2015,2,32,57.0,5.6,2.8,0.6,2.2,0.1,0.133,0.178,0.631,0.073,2022-23
Gary Harris,SG,28,ORL,48,42,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.9,1.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,12539.0,Gary Harris,ORL,28.0,193.04,95.25432,Michigan State,USA,2014,1,19,48.0,8.3,2.0,1.2,-2.8,0.018,0.069,0.125,0.62,0.067,2022-23
Joe Harris,SG,31,BRK,74,33,20.6,2.7,5.9,0.457,1.9,4.5,0.426,0.8,1.4,0.551,0.618,0.2,0.4,0.643,0.3,1.9,2.2,1.4,0.5,0.2,0.6,1.9,7.6,12836.0,Joe Harris,BKN,31.0,198.12,99.79024,Virginia,USA,2014,2,33,74.0,7.6,2.2,1.4,-1.0,0.016,0.089,0.141,0.621,0.091,2022-23
Kevon Harris,SG,25,ORL,34,0,13.4,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.9,0.484,0.514,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1,12668.0,Kevon Harris,ORL,26.0,198.12,97.975872,Stephen F. Austin,USA,Undrafted,Undrafted,Undrafted,34.0,4.1,2.1,0.5,0.3,0.057,0.092,0.129,0.564,0.049,2022-23
Tobias Harris,PF,30,PHI,74,74,32.9,5.7,11.4,0.501,1.7,4.4,0.389,4.0,7.0,0.57,0.575,1.5,1.7,0.876,0.9,4.8,5.7,2.5,0.9,0.5,1.2,2.0,14.7,12455.0,Tobias Harris,PHI,30.0,200.66,102.511792,Tennessee,USA,2011,1,19,74.0,14.7,5.7,2.5,5.5,0.03,0.15,0.18,0.602,0.114,2022-23
Shaquille Harrison,SG,29,POR,5,0,24.0,3.0,7.2,0.417,0.6,2.0,0.3,2.4,5.2,0.462,0.458,2.2,3.0,0.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,12440.0,Shaquille Harrison,LAL,29.0,193.04,88.45044,Tulsa,USA,Undrafted,Undrafted,Undrafted,5.0,8.8,4.4,6.0,-0.4,0.008,0.184,0.162,0.516,0.306,2022-23
Josh Hart,SF-SG,27,TOT,76,52,32.3,3.6,6.8,0.529,0.8,2.2,0.372,2.8,4.7,0.601,0.588,1.7,2.3,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,2.6,9.8,12813.0,Josh Hart,NYK,28.0,193.04,97.52228,Villanova,USA,2017,1,30,76.0,9.8,7.8,3.8,5.9,0.06,0.185,0.124,0.622,0.154,2022-23
Josh Hart,SF,27,POR,51,51,33.4,3.6,7.1,0.504,0.7,2.2,0.304,2.9,4.9,0.594,0.551,1.7,2.3,0.731,1.9,6.3,8.2,3.9,1.1,0.2,1.5,2.6,9.5,12813.0,Josh Hart,NYK,28.0,193.04,97.52228,Villanova,USA,2017,1,30,76.0,9.8,7.8,3.8,5.9,0.06,0.185,0.124,0.622,0.154,2022-23
Josh Hart,SG,27,NYK,25,1,30.0,3.7,6.3,0.586,1.1,2.1,0.519,2.6,4.2,0.619,0.672,1.8,2.3,0.789,1.9,5.2,7.0,3.6,1.4,0.5,1.5,2.5,10.2,12813.0,Josh Hart,NYK,28.0,193.04,97.52228,Villanova,USA,2017,1,30,76.0,9.8,7.8,3.8,5.9,0.06,0.185,0.124,0.622,0.154,2022-23
Isaiah Hartenstein,C,24,NYK,82,8,19.8,2.1,4.0,0.535,0.1,0.5,0.216,2.0,3.5,0.576,0.547,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0,12534.0,Isaiah Hartenstein,NYK,25.0,213.36,113.398,None,Germany,2017,2,43,82.0,5.0,6.5,1.2,4.4,0.122,0.192,0.107,0.5670000000000001,0.083,2022-23
Udonis Haslem,C,42,MIA,7,1,10.1,1.4,4.1,0.345,0.4,1.3,0.333,1.0,2.9,0.35,0.397,0.6,0.7,0.8,0.6,1.0,1.6,0.0,0.1,0.3,0.1,1.6,3.9,12390.0,Udonis Haslem,MIA,43.0,200.66,106.59412,Florida,USA,Undrafted,Undrafted,Undrafted,7.0,3.9,1.6,0.0,-11.8,0.047,0.1009999999999999,0.185,0.433,0.0,2022-23
Sam Hauser,PF,25,BOS,80,8,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,12327.0,Sam Hauser,BOS,25.0,200.66,98.429464,Virginia,USA,Undrafted,Undrafted,Undrafted,80.0,6.4,2.6,0.9,7.7,0.027,0.121,0.141,0.634,0.076,2022-23
Jaxson Hayes,C,22,NOP,47,2,13.0,1.8,3.3,0.551,0.1,0.6,0.103,1.8,2.7,0.654,0.561,1.2,1.8,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4,5.0,12797.0,Jaxson Hayes,NOP,23.0,213.36,99.79024,Texas,USA,2019,1,8,47.0,5.0,2.8,0.7,-5.4,0.0579999999999999,0.153,0.149,0.605,0.088,2022-23
Killian Hayes,PG,21,DET,76,56,28.3,4.0,10.7,0.377,1.1,3.8,0.28,3.0,7.0,0.429,0.426,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3,12672.0,Killian Hayes,DET,21.0,195.58,88.45044,None,France,2020,1,7,76.0,10.3,2.9,6.2,-10.9,0.012,0.092,0.201,0.455,0.325,2022-23
Gordon Hayward,SF,32,CHO,50,50,31.5,5.5,11.6,0.475,1.0,3.2,0.325,4.5,8.4,0.532,0.52,2.6,3.2,0.811,0.7,3.6,4.3,4.1,0.8,0.2,2.0,1.4,14.7,12523.0,Gordon Hayward,CHA,33.0,200.66,102.0582,Butler,USA,2010,1,9,50.0,14.7,4.3,4.1,-3.3,0.02,0.1119999999999999,0.196,0.563,0.187,2022-23
Juancho Hernangómez,PF,27,TOR,42,10,14.6,1.1,2.7,0.421,0.4,1.6,0.254,0.7,1.1,0.66,0.496,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9,,,,,,,,,,,,,,,,,,,,,,
Willy Hernangómez,C,28,NOP,38,2,12.1,2.3,4.4,0.527,0.1,0.3,0.273,2.3,4.2,0.544,0.536,2.1,2.7,0.779,1.5,3.2,4.7,0.9,0.4,0.3,1.0,1.7,6.9,,,,,,,,,,,,,,,,,,,,,,
Tyler Herro,SG,23,MIA,67,67,34.9,7.3,16.6,0.439,3.0,8.0,0.378,4.2,8.5,0.497,0.531,2.5,2.7,0.934,0.4,5.0,5.4,4.2,0.8,0.2,2.4,1.5,20.1,12396.0,Tyler Herro,MIA,23.0,195.58,88.45044,Kentucky,USA,2019,1,13,67.0,20.1,5.4,4.2,2.7,0.012,0.154,0.25,0.5660000000000001,0.19,2022-23
Buddy Hield,SF,30,IND,80,73,31.0,5.9,13.0,0.458,3.6,8.5,0.425,2.3,4.5,0.518,0.596,1.3,1.6,0.822,0.8,4.2,5.0,2.8,1.2,0.3,1.7,2.0,16.8,12640.0,Buddy Hield,IND,30.0,193.04,99.79024,Oklahoma,Bahamas,2016,1,6,80.0,16.8,5.0,2.8,-1.9,0.027,0.132,0.205,0.614,0.131,2022-23
Haywood Highsmith,SF,26,MIA,54,11,17.9,1.7,4.0,0.431,0.7,2.0,0.339,1.0,2.0,0.523,0.516,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4,12530.0,Haywood Highsmith,MIA,26.0,195.58,99.79024,Wheeling Jesuit,USA,2018,Undrafted,Undrafted,54.0,4.4,3.5,0.8,-5.2,0.055,0.135,0.121,0.517,0.065,2022-23
George Hill,PG,36,TOT,46,1,18.1,1.7,3.6,0.47,0.7,2.1,0.358,1.0,1.5,0.62,0.572,0.9,1.2,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2,5.0,12518.0,George Hill,IND,37.0,193.04,85.275296,Indiana-Purdue Indianapolis,USA,2008,1,26,46.0,5.0,1.8,2.4,1.9,0.017,0.077,0.11,0.61,0.178,2022-23
George Hill,PG,36,MIL,35,0,19.1,1.7,3.8,0.447,0.7,2.1,0.311,1.0,1.7,0.621,0.534,1.0,1.3,0.739,0.4,1.5,1.9,2.5,0.5,0.1,0.8,1.2,5.0,12518.0,George Hill,IND,37.0,193.04,85.275296,Indiana-Purdue Indianapolis,USA,2008,1,26,46.0,5.0,1.8,2.4,1.9,0.017,0.077,0.11,0.61,0.178,2022-23
George Hill,PG,36,IND,11,1,15.1,1.7,3.1,0.559,1.0,1.9,0.524,0.7,1.2,0.615,0.721,0.7,0.8,0.889,0.2,1.5,1.6,1.9,0.6,0.3,0.6,1.3,5.2,12518.0,George Hill,IND,37.0,193.04,85.275296,Indiana-Purdue Indianapolis,USA,2008,1,26,46.0,5.0,1.8,2.4,1.9,0.017,0.077,0.11,0.61,0.178,2022-23
Malcolm Hill,SF,27,CHI,5,0,1.8,0.4,0.8,0.5,0.2,0.6,0.333,0.2,0.2,1.0,0.625,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.2,1.0,12726.0,Malcolm Hill,CHI,27.0,198.12,99.79024,Illinois,USA,Undrafted,Undrafted,Undrafted,5.0,1.0,0.6,0.0,39.1,0.0,0.214,0.1669999999999999,0.625,0.0,2022-23
Aaron Holiday,PG,26,ATL,63,6,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,12592.0,Aaron Holiday,ATL,26.0,182.88,83.91452,UCLA,USA,2018,1,23,63.0,3.9,1.2,1.4,0.9,0.0279999999999999,0.059,0.129,0.528,0.135,2022-23
Jrue Holiday,PG,32,MIL,67,65,32.6,7.3,15.3,0.479,2.4,6.1,0.384,5.0,9.1,0.542,0.556,2.3,2.6,0.859,1.2,3.9,5.1,7.4,1.2,0.4,2.9,1.7,19.3,12751.0,Jrue Holiday,MIL,33.0,195.58,92.98636,UCLA,USA,2009,1,17,67.0,19.3,5.1,7.4,9.2,0.035,0.107,0.244,0.586,0.321,2022-23
Justin Holiday,SG,33,TOT,46,2,15.3,1.7,4.4,0.377,1.0,3.1,0.322,0.7,1.3,0.508,0.49,0.1,0.2,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5,4.5,12684.0,Justin Holiday,DAL,34.0,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,46.0,4.5,1.2,0.9,-9.1,0.0069999999999999,0.067,0.132,0.494,0.08,2022-23
Justin Holiday,SG,33,ATL,28,0,14.7,1.7,4.5,0.384,1.1,3.1,0.345,0.6,1.4,0.474,0.504,0.0,0.0,0.0,0.1,0.8,0.8,0.9,0.2,0.4,0.4,1.3,4.5,12684.0,Justin Holiday,DAL,34.0,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,46.0,4.5,1.2,0.9,-9.1,0.0069999999999999,0.067,0.132,0.494,0.08,2022-23
Justin Holiday,SG,33,DAL,18,2,16.4,1.6,4.4,0.367,0.9,3.1,0.286,0.7,1.3,0.565,0.468,0.3,0.4,0.625,0.2,1.6,1.8,0.9,0.8,0.5,0.6,1.7,4.4,12684.0,Justin Holiday,DAL,34.0,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,46.0,4.5,1.2,0.9,-9.1,0.0069999999999999,0.067,0.132,0.494,0.08,2022-23
Richaun Holmes,C,29,SAC,42,1,8.3,1.3,2.1,0.618,0.1,0.2,0.625,1.2,1.9,0.617,0.646,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1,12324.0,Richaun Holmes,SAC,29.0,203.2,106.59412,Bowling Green,USA,2015,2,37,42.0,3.1,1.9,0.2,-9.3,0.0819999999999999,0.149,0.132,0.6679999999999999,0.04,2022-23
Al Horford,C,36,BOS,63,63,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.627,0.2,0.3,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,12596.0,Al Horford,BOS,37.0,205.74,108.86208,Florida,Dominican Republic,2007,1,3,63.0,9.8,6.2,3.0,7.8,0.039,0.159,0.119,0.631,0.128,2022-23
Talen Horton-Tucker,SG,22,UTA,65,20,20.2,4.0,9.4,0.419,0.9,3.1,0.286,3.1,6.3,0.485,0.467,1.9,2.6,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,12468.0,Talen Horton-Tucker,UTA,22.0,193.04,106.140528,Iowa State,USA,2019,2,46,65.0,10.7,3.2,3.8,0.1,0.03,0.1169999999999999,0.25,0.508,0.2739999999999999,2022-23
Danuel House Jr.,SF,29,PHI,56,5,14.4,1.7,3.5,0.472,0.7,2.0,0.336,1.0,1.6,0.644,0.566,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8,12496.0,Danuel House Jr.,PHI,30.0,198.12,99.79024,Texas A&M,USA,Undrafted,Undrafted,Undrafted,56.0,4.8,1.7,0.8,0.3,0.012,0.107,0.133,0.6,0.074,2022-23
Caleb Houstan,SF,20,ORL,51,4,15.9,1.3,3.6,0.363,0.9,2.7,0.338,0.4,0.9,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,12643.0,Caleb Houstan,ORL,20.0,203.2,92.98636,Michigan,Canada,2022,2,32,51.0,3.8,1.9,0.6,-5.3,0.0409999999999999,0.083,0.107,0.508,0.051,2022-23
Trevor Hudgins,PG,23,HOU,5,0,5.6,0.4,1.8,0.222,0.4,1.6,0.25,0.0,0.2,0.0,0.333,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.8,12404.0,Trevor Hudgins,HOU,24.0,182.88,81.64656,Northwest Missouri State,USA,Undrafted,Undrafted,Undrafted,5.0,1.8,0.0,0.6,7.0,0.0,0.0,0.177,0.436,0.176,2022-23
Kevin Huerter,SG,24,SAC,75,75,29.4,5.6,11.5,0.485,2.7,6.8,0.402,2.9,4.7,0.604,0.603,1.3,1.7,0.725,0.6,2.8,3.3,2.9,1.1,0.3,1.3,2.4,15.2,12664.0,Kevin Huerter,SAC,24.0,200.66,89.811216,Maryland,USA,2018,1,19,75.0,15.2,3.3,2.9,4.5,0.02,0.1,0.1969999999999999,0.617,0.1369999999999999,2022-23
Jay Huff,C,24,WAS,7,0,13.6,2.1,3.6,0.6,0.9,1.7,0.5,1.3,1.9,0.692,0.72,2.1,2.3,0.938,0.9,2.1,3.0,1.4,0.4,0.6,0.7,2.1,7.3,12831.0,Jay Huff,WAS,25.0,215.9,108.86208,Virginia,USA,Undrafted,Undrafted,Undrafted,7.0,7.3,3.0,1.4,-1.1,0.06,0.153,0.155,0.7959999999999999,0.135,2022-23
De'Andre Hunter,SF,25,ATL,67,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8.0,0.521,0.522,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4,12508.0,De'Andre Hunter,ATL,25.0,203.2,100.243832,Virginia,USA,2019,1,4,67.0,15.4,4.2,1.4,-0.6,0.021,0.1119999999999999,0.193,0.563,0.059,2022-23
Bones Hyland,PG,22,TOT,56,1,19.4,4.1,10.2,0.399,2.1,5.6,0.371,2.0,4.6,0.434,0.502,1.5,1.8,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8,12581.0,Bones Hyland,LAC,22.0,187.96,76.657048,Virginia Commonwealth,USA,2021,1,26,56.0,11.8,2.4,3.1,-5.3,0.019,0.111,0.271,0.535,0.245,2022-23
Bones Hyland,PG,22,DEN,42,1,19.5,4.1,10.3,0.399,2.2,5.7,0.378,2.0,4.6,0.425,0.503,1.7,2.0,0.866,0.2,1.8,2.0,3.0,0.7,0.3,1.6,1.6,12.1,12581.0,Bones Hyland,LAC,22.0,187.96,76.657048,Virginia Commonwealth,USA,2021,1,26,56.0,11.8,2.4,3.1,-5.3,0.019,0.111,0.271,0.535,0.245,2022-23
Bones Hyland,PG,22,LAC,14,0,18.9,3.9,9.8,0.401,1.9,5.3,0.351,2.1,4.5,0.46,0.496,1.1,1.4,0.75,0.7,2.8,3.5,3.4,0.8,0.1,1.1,2.1,10.8,12581.0,Bones Hyland,LAC,22.0,187.96,76.657048,Virginia Commonwealth,USA,2021,1,26,56.0,11.8,2.4,3.1,-5.3,0.019,0.111,0.271,0.535,0.245,2022-23
Serge Ibaka,C,33,MIL,16,0,11.6,1.6,3.4,0.481,0.4,1.1,0.333,1.3,2.3,0.556,0.537,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4,4.1,12445.0,Serge Ibaka,MIL,33.0,210.82,106.59412,None,Democratic Republic of the Congo,2008,1,24,16.0,4.1,2.8,0.3,-6.5,0.073,0.153,0.159,0.5529999999999999,0.036,2022-23
Andre Iguodala,SF,39,GSW,8,0,14.1,0.9,1.9,0.467,0.1,1.1,0.111,0.8,0.8,1.0,0.5,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1,12606.0,Andre Iguodala,GSW,39.0,198.12,97.52228,Arizona,USA,2004,1,9,8.0,2.1,2.1,2.4,12.0,0.027,0.113,0.089,0.521,0.183,2022-23
Joe Ingles,SF,35,MIL,46,0,22.7,2.3,5.4,0.435,1.8,4.4,0.409,0.5,1.0,0.556,0.603,0.4,0.5,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9,12837.0,Joe Ingles,MIL,35.0,205.74,99.79024,None,Australia,Undrafted,Undrafted,Undrafted,46.0,6.9,2.8,3.3,2.5,0.012,0.102,0.122,0.616,0.181,2022-23
Brandon Ingram,SF,25,NOP,45,45,34.2,9.0,18.6,0.484,1.4,3.6,0.39,7.6,14.9,0.507,0.522,5.3,6.0,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,12610.0,Brandon Ingram,NOP,25.0,203.2,86.18248,Duke,USA,2016,1,2,45.0,24.7,5.5,5.8,3.0,0.015,0.145,0.306,0.5820000000000001,0.2769999999999999,2022-23
Kyrie Irving,PG,30,TOT,60,60,37.4,9.9,20.1,0.494,3.1,8.3,0.379,6.8,11.8,0.574,0.572,4.1,4.6,0.905,1.0,4.1,5.1,5.5,1.1,0.8,2.1,2.8,27.1,12704.0,Kyrie Irving,DAL,31.0,187.96,88.45044,Duke,Australia,2011,1,1,60.0,27.1,5.1,5.5,4.7,0.0289999999999999,0.107,0.286,0.613,0.233,2022-23
Kyrie Irving,PG,30,BRK,40,40,37.0,10.0,20.5,0.486,3.3,8.7,0.374,6.7,11.8,0.569,0.565,4.0,4.5,0.883,1.0,4.2,5.1,5.3,1.0,0.8,2.3,2.7,27.1,12704.0,Kyrie Irving,DAL,31.0,187.96,88.45044,Duke,Australia,2011,1,1,60.0,27.1,5.1,5.5,4.7,0.0289999999999999,0.107,0.286,0.613,0.233,2022-23
Kyrie Irving,PG,30,DAL,20,20,38.2,9.8,19.2,0.51,2.9,7.4,0.392,6.9,11.8,0.585,0.586,4.5,4.7,0.947,1.1,4.0,5.0,6.0,1.3,0.6,1.9,2.8,27.0,12704.0,Kyrie Irving,DAL,31.0,187.96,88.45044,Duke,Australia,2011,1,1,60.0,27.1,5.1,5.5,4.7,0.0289999999999999,0.107,0.286,0.613,0.233,2022-23
Jonathan Isaac,PF,25,ORL,11,0,11.3,2.0,4.8,0.415,0.5,1.4,0.4,1.5,3.5,0.421,0.472,0.5,0.8,0.556,1.4,2.6,4.0,0.5,1.3,0.4,0.4,0.5,5.0,12800.0,Jonathan Isaac,ORL,25.0,208.28,104.32616,Florida State,USA,2017,1,6,11.0,5.0,4.0,0.5,-5.8,0.099,0.25,0.198,0.483,0.085,2022-23
Jaden Ivey,SG,20,DET,74,73,31.1,5.5,13.3,0.416,1.6,4.7,0.343,3.9,8.6,0.457,0.477,3.6,4.8,0.747,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3,12788.0,Jaden Ivey,DET,21.0,193.04,88.45044,Purdue,USA,2022,1,5,74.0,16.3,3.9,5.2,-13.0,0.03,0.094,0.251,0.528,0.2689999999999999,2022-23
